address_id,schedule_code,collection_day_array
8551,WA,5
10460,WA,3
8662,WA,4
8901,WB,4
8903,WA,2
8323,WB,5
11432,WB,2
11428,WA,4
8627,WB,3
11187,WA,5
11871,WA,4
11872,WA,4
10528,WA,4
10529,WB,2
11005,WA,5
11252,WA,3
11253,WA,3
11498,WA,2
11500,WB,4
15794,WB,5
10274,WA,4
11034,WB,2
10273,WB,4
10796,WA,4
11618,WB,5
10580,WA,6
10581,WA,5
10243,WB,5
10110,WA,6
10355,WA,5
10356,WA,5
10244,WA,4
10245,WB,4
10246,WA,5
10758,WA,5
14754,WB,2
14744,WA,2
14746,WA,3
9758,WA,5
9759,WB,6
9762,WB,2
6597,WA,5
6604,WB,5
6161,WB,2
6158,WA,5
6160,WB,6
6230,WA,4
6231,WA,3
9640,WA,4
9644,WB,5
6855,WA,5
9981,WB,5
9801,WA,5
11516,WA,3
11517,WB,4
11518,WA,2
11520,WA,6
11846,WA,2
11849,WA,4
8776,WA,6
8777,WA,3
9398,WB,2
11550,WA,5
11301,WB,6
8258,WA,4
11640,WA,6
11193,WB,6
11446,WA,3
11410,WB,4
11411,WB,6
10468,WA,3
10470,WB,2
12062,WA,3
12055,WA,3
10220,WA,5
10932,WB,3
10938,WA,6
13297,WB,6
10497,WB,2
10769,WA,3
10674,WA,5
14510,WA,2
13149,WA,5
13914,WA,5
13157,WB,4
13159,WA,5
13150,WA,2
10098,WB,6
10756,WB,4
10757,WA,3
10141,WB,5
10142,WA,2
13482,WA,6
13483,WB,2
13298,WA,5
10781,WA,4
6806,WA,2
6400,WA,2
6401,WB,6
7054,WB,5
7055,WA,6
7056,WB,3
7624,WB,2
7625,WA,5
7350,WB,2
7351,WA,4
6601,WB,4
6693,WA,2
6274,WA,2
6275,WA,2
9665,WB,6
11302,WA,4
11303,WA,5
11304,WA,5
11809,WB,4
11805,WB,4
11629,WA,6
11125,WA,5
11880,WA,2
11881,WA,2
11980,WA,2
11885,WB,6
11883,WA,4
12357,WA,2
12358,WB,3
14525,WA,2
10139,WA,6
10140,WB,3
10611,WA,5
13832,WB,6
14072,WB,5
10287,WA,4
10288,WA,3
10289,WA,5
10290,WB,4
10291,WA,4
10293,WA,3
9001,WA,3
9003,WA,4
9002,WB,5
10983,WB,3
12329,WA,5
12608,WB,2
13793,WB,3
13341,WB,2
10385,WB,4
10548,WB,2
10549,WA,4
10384,WA,6
10390,WA,6
13965,WB,6
13966,WA,4
13205,WA,3
9931,WA,5
9933,WB,4
5990,WA,3
6235,WB,4
6236,WB,5
7346,WA,2
7347,WA,6
6718,WB,3
6701,WB,2
6703,WB,4
6330,WB,4
6281,WA,3
9676,WB,3
6347,WB,3
6348,WA,6
9292,WA,2
13309,WB,5
13310,WA,3
13311,WB,4
13313,WB,3
10563,WA,5
9280,WA,3
9281,WA,4
9105,WA,4
6315,WA,2
6316,WA,4
6317,WB,3
9932,WB,3
9221,WA,6
9684,WB,5
5977,WA,4
8631,WA,3
8632,WB,4
8633,WA,5
6561,WA,3
6562,WA,5
6362,WA,5
9697,WA,6
9699,WB,4
6854,WA,3
6851,WB,3
6852,WA,2
6064,WB,6
8763,WA,6
8069,WB,4
8065,WB,2
6046,WB,4
6049,WB,3
6051,WB,6
8576,WA,2
8577,WA,5
13843,WA,3
10807,WB,5
10811,WB,2
10812,WB,3
10813,WA,4
10814,WA,4
11276,WA,4
10767,WB,2
10585,WB,5
14747,WA,2
15581,WB,2
15584,WA,6
13805,WB,6
8634,WA,4
9164,WA,3
9165,WB,3
6350,WB,5
8773,WA,6
8775,WA,6
8231,WB,6
8232,WB,5
8271,WA,6
14526,WB,2
12658,WA,2
12661,WB,3
12984,WA,2
12985,WA,6
11655,WA,2
8064,WB,5
8387,WB,6
8388,WB,4
8137,WB,6
8827,WB,6
11886,WA,2
11887,WB,3
11890,WB,3
11074,WB,4
11924,WA,5
11925,WB,6
11926,WA,6
11610,WB,5
13873,WA,2
13874,WA,6
13878,WB,2
14043,WB,3
14044,WA,4
17462,WA,5
25558,WB,4
23474,WA,5
22595,WB,6
22354,WA,5
8840,WB,4
8991,WA,5
8823,WB,5
8824,WB,4
8940,WA,4
8759,WA,6
13458,WA,6
8841,WB,5
8843,WA,4
8061,WB,3
9666,WB,3
10729,WA,6
11161,WB,2
11784,WB,4
10424,WB,5
10146,WA,6
10147,WB,3
10429,WA,5
13161,WA,4
11605,WA,4
17333,WB,4
15229,WB,5
16439,WB,2
10617,WB,4
10618,WA,4
10797,WA,2
10076,WA,4
13801,WA,3
13061,WA,5
13062,WB,2
10514,WA,2
10512,WA,6
8937,WA,3
8899,WA,2
8938,WB,3
8301,WA,4
8302,WA,3
11621,WB,2
11867,WA,3
11868,WA,3
11563,WA,4
11110,WB,6
11812,WA,5
11813,WB,5
11512,WB,3
11134,WB,5
11135,WB,3
10655,WB,4
10631,WA,2
10820,WA,3
10073,WA,2
10630,WB,5
10636,WA,4
8140,WA,3
8141,WA,4
8143,WB,6
8144,WA,3
6850,WA,5
5968,WB,2
5969,WB,4
5972,WB,5
9039,WA,4
10513,WB,5
10515,WA,6
13872,WA,6
10547,WA,2
10039,WA,6
10656,WB,5
13525,WA,4
13526,WA,3
13768,WB,5
13104,WA,3
9489,WB,4
6168,WA,4
6695,WA,5
6889,WA,6
11138,WA,6
11439,WB,3
10459,WA,2
12964,WB,2
14356,WA,4
14432,WB,2
9007,WA,2
9011,WB,2
14750,WB,2
14095,WB,5
14097,WA,6
12011,WA,2
11467,WB,3
9256,WA,4
9257,WA,2
9258,WB,5
9343,WB,2
9344,WA,6
9121,WA,3
6938,WA,4
8178,WB,2
7995,WB,6
9146,WB,6
8066,WA,5
8311,WA,4
8313,WB,3
8075,WB,2
6891,WA,6
6892,WA,4
7097,WA,5
7100,WA,5
6379,WA,5
7798,WB,4
6065,WB,2
9590,WB,2
9589,WA,4
9591,WB,4
9951,WB,5
9952,WA,6
6719,WA,2
7630,WB,4
7632,WA,6
11469,WA,2
11470,WA,3
11471,WB,2
11472,WB,2
11643,WB,3
11391,WA,6
9000,WB,5
11273,WA,3
8401,WA,6
8402,WA,4
6859,WB,2
6568,WA,3
6569,WA,4
9763,WB,6
9278,WB,3
8076,WB,6
12022,WB,6
12023,WB,6
12046,WA,4
11715,WA,2
8151,WA,6
12539,WB,4
9481,WB,2
9735,WA,3
9734,WB,2
9330,WB,5
9696,WA,2
9082,WA,2
9083,WA,4
8314,WA,5
11562,WB,3
11804,WB,5
11365,WA,3
11363,WA,4
12060,WB,2
13567,WB,2
10272,WA,3
10898,WA,3
10899,WA,6
10901,WB,3
13909,WB,3
12142,WB,3
16051,WA,2
16052,WB,5
16071,WB,2
7829,WB,5
6354,WB,4
6356,WB,4
9497,WA,4
8172,WA,4
8173,WA,3
8176,WA,2
8177,WA,6
6166,WB,5
9731,WA,3
9978,WB,4
9979,WA,5
8471,WA,3
8152,WA,2
8153,WA,5
8154,WB,4
8983,WA,2
8985,WA,5
8230,WA,5
8838,WA,6
8914,WB,5
8569,WA,5
10645,WA,4
10186,WA,3
10603,WA,2
10604,WA,4
11796,WA,6
8552,WA,3
11830,WB,3
8669,WB,4
8672,WB,4
8570,WA,2
10754,WB,4
10501,WA,6
10502,WA,4
10503,WB,2
10138,WA,4
10546,WB,6
15797,WA,2
10853,WB,3
10525,WB,2
10527,WB,2
16072,WA,5
16798,WB,3
16799,WA,2
18091,WB,2
17460,WA,3
6728,WA,5
6729,WB,6
6848,WB,6
6860,WA,2
9828,WB,6
9832,WB,5
9744,WB,2
9878,WB,6
8741,WA,3
8868,WA,5
11266,WA,4
11263,WA,3
9898,WB,6
9893,WB,4
11351,WA,5
11935,WB,5
11917,WA,3
10725,WB,2
8115,WB,5
8116,WA,3
8365,WA,5
8366,WB,5
11798,WA,2
11800,WB,3
11801,WA,3
11747,WA,4
11819,WA,4
11624,WB,2
11628,WA,3
11622,WB,5
10286,WA,2
10099,WB,5
10100,WB,2
14752,WB,2
10657,WB,6
10658,WA,5
13289,WA,4
12729,WA,2
12732,WA,6
10122,WB,2
10125,WA,6
10373,WA,4
10790,WA,5
10376,WA,2
10377,WB,4
10791,WA,4
6358,WA,5
6843,WA,5
6844,WA,4
6045,WA,4
6038,WA,2
6030,WA,3
6029,WB,5
9577,WB,5
9578,WA,4
7799,WA,6
7345,WA,6
9032,WB,2
9034,WB,6
9036,WB,3
9149,WB,3
8423,WB,5
8285,WB,4
8293,WB,3
8294,WA,4
11601,WA,2
11604,WA,5
11146,WA,5
11723,WA,4
11724,WB,6
8456,WA,4
9633,WB,2
9635,WB,2
8713,WB,6
8148,WA,2
8149,WB,4
8150,WB,2
11207,WB,4
10896,WB,6
13750,WA,2
13752,WA,3
13740,WB,6
13743,WA,5
13850,WB,4
13853,WA,5
13854,WA,4
14159,WA,4
10317,WB,2
9602,WA,5
9106,WB,2
9606,WB,5
9607,WB,2
9608,WA,3
6795,WA,4
6039,WB,2
6280,WA,4
9176,WB,5
9177,WA,3
6856,WA,5
9986,WB,4
6069,WA,6
6945,WA,2
6946,WA,6
6947,WB,5
8885,WA,2
8347,WA,2
8372,WA,2
11894,WA,3
11891,WA,6
8834,WA,5
8831,WB,5
8832,WA,2
8835,WB,4
11293,WB,4
11295,WA,4
8474,WB,4
8730,WA,4
8731,WB,4
11246,WA,3
13791,WA,5
13800,WB,5
14061,WA,6
14068,WB,2
14065,WB,6
10038,WB,2
13786,WA,2
13792,WB,4
11289,WB,3
12002,WA,5
13269,WA,3
13959,WB,2
13961,WB,5
13059,WB,4
9369,WA,5
12311,WB,3
10432,WA,2
9325,WB,4
9326,WA,4
9327,WB,6
6796,WB,5
6797,WB,2
13694,WA,5
13588,WB,5
6309,WA,3
6101,WB,5
9236,WA,5
9237,WB,4
11674,WB,2
11676,WA,4
11677,WA,3
8136,WB,6
8203,WA,3
9840,WA,6
9841,WA,2
9261,WA,5
9262,WB,2
8743,WA,5
9965,WA,3
6590,WA,3
6592,WB,4
6595,WA,5
8426,WB,4
6662,WA,6
6663,WB,2
6665,WA,5
6333,WB,6
14064,WA,6
14067,WB,2
14069,WA,5
13557,WA,6
13558,WA,4
10575,WB,3
10577,WB,5
11274,WB,4
11271,WB,6
13754,WB,2
13245,WB,4
13246,WA,2
13247,WB,5
10937,WB,4
13299,WB,4
9423,WA,3
9804,WA,5
9805,WA,5
9806,WB,3
9041,WB,3
9172,WB,3
9173,WA,2
6357,WA,3
8594,WB,3
8596,WB,5
8592,WB,6
6296,WB,2
8587,WB,4
8617,WA,6
8204,WA,4
11672,WB,4
8206,WA,5
8207,WB,5
8598,WA,3
11664,WB,2
11280,WB,6
11281,WB,4
8562,WB,6
8563,WB,6
8564,WA,5
11370,WB,5
11367,WA,3
9394,WA,4
8688,WB,4
8689,WB,6
13701,WA,5
13702,WA,3
9013,WA,3
10188,WA,3
11918,WA,5
11919,WB,4
11923,WA,5
13964,WB,2
12389,WB,4
12391,WB,3
12995,WB,6
12996,WB,2
13546,WA,2
13542,WB,2
13543,WB,5
13547,WA,6
13731,WA,6
6808,WA,5
9351,WB,6
9599,WB,2
9600,WB,2
9601,WA,3
8273,WA,3
11732,WB,4
11733,WB,2
11734,WA,6
11735,WA,3
9660,WA,3
8085,WB,3
13700,WA,3
8887,WB,2
8888,WA,4
9894,WA,5
9895,WB,5
8884,WB,5
8706,WA,3
11999,WB,3
12001,WA,3
10198,WB,3
10202,WA,4
8614,WB,2
9145,WA,5
8363,WB,5
8626,WB,2
11993,WA,4
11760,WB,2
8208,WB,5
10275,WB,6
11440,WB,5
11441,WB,5
13630,WA,3
13631,WB,6
12860,WA,3
12861,WA,3
12862,WA,5
12998,WA,4
12988,WA,3
14522,WA,2
14527,WB,2
14528,WB,5
13668,WA,3
13916,WA,5
13623,WA,5
16797,WA,3
17874,WB,4
7817,WA,4
7818,WA,6
6586,WB,2
6587,WA,2
6588,WB,3
8635,WA,5
8638,WB,5
8639,WA,5
8941,WB,4
8944,WB,6
8945,WB,6
9594,WA,3
9479,WA,6
9480,WA,5
15542,WB,5
15790,WA,2
15791,WA,6
15792,WA,2
15793,WA,6
10471,WA,2
10472,WA,6
10473,WA,5
8737,WB,4
8805,WA,5
11346,WB,6
11347,WA,3
8424,WA,3
8425,WB,3
14102,WA,2
13730,WB,2
13726,WB,5
13727,WA,3
13728,WB,2
13967,WA,2
13106,WA,3
13523,WB,5
13524,WA,4
13102,WB,2
13103,WB,2
13957,WB,5
13955,WA,4
10782,WB,3
12605,WA,5
12341,WA,4
9875,WA,5
9877,WB,2
6086,WB,4
6031,WA,2
6033,WB,2
6584,WA,6
6589,WA,3
6171,WA,3
9284,WB,6
6306,WB,5
6307,WA,5
6070,WB,5
9714,WB,6
9715,WB,4
9716,WA,4
11421,WB,2
11422,WB,4
11424,WB,4
11426,WA,4
11427,WB,6
8988,WA,3
8989,WB,5
8990,WA,3
7999,WA,4
8000,WA,5
11345,WB,5
11174,WB,2
10728,WA,5
8898,WA,3
8561,WB,6
10591,WA,6
10888,WA,5
10337,WB,2
10108,WA,2
10586,WA,2
13968,WB,4
13969,WB,4
13971,WB,3
10252,WA,2
11381,WZ,2;3;4;5;6
11613,WA,2
11615,WA,4
11616,WA,3
11617,WB,6
7605,WB,5
9783,WB,6
9024,WB,4
9328,WA,3
6034,WA,4
6036,WB,2
9118,WB,4
9119,WB,6
6136,WA,4
6520,WA,5
9064,WA,6
8536,WB,5
6399,WA,4
6043,WA,2
6078,WB,2
9726,WA,6
9864,WB,2
8439,WB,2
8440,WB,4
8442,WB,6
8693,WB,4
11782,WA,6
11783,WA,2
9889,WB,3
9890,WB,4
8709,WA,5
14090,WA,6
10550,WA,3
11025,WA,4
11020,WB,5
14085,WB,4
14086,WA,2
11450,WB,6
8001,WB,4
8003,WB,2
8216,WA,3
12033,WB,2
8108,WB,4
8110,WA,5
8111,WB,4
8113,WA,4
8114,WA,4
9989,WA,5
9991,WB,5
9179,WA,5
4233,WB,4
4483,WA,6
9285,WB,2
6790,WB,5
6857,WB,4
9873,WB,5
9471,WB,3
10018,WB,2
9572,WB,6
9575,WB,6
9956,WA,4
9453,WB,4
6299,WA,2
9592,WA,6
9593,WB,5
11861,WA,2
11864,WB,2
8431,WA,6
8167,WB,2
9010,WA,6
11431,WA,5
11129,WA,3
11130,WB,4
11131,WA,5
11353,WA,5
8359,WB,6
11964,WA,4
11965,WB,2
11966,WB,2
11152,WA,4
11639,WB,2
13500,WA,4
13082,WB,5
10616,WA,5
11569,WB,2
11572,WA,3
11573,WA,2
11575,WB,4
11578,WB,3
11822,WB,5
11638,WB,4
13753,WB,5
17997,WB,3
18017,WA,3
10313,WA,3
10316,WA,3
14088,WA,2
12596,WA,3
12597,WA,4
13977,WB,3
10761,WB,4
10040,WA,2
14762,WB,6
10265,WA,6
10266,WB,4
10269,WA,5
6683,WB,4
5955,WB,2
5956,WB,6
6263,WB,6
7292,WA,6
9313,WA,3
9314,WA,3
7857,WA,6
7858,WA,6
7859,WA,6
8403,WA,4
8404,WB,2
8405,WA,4
8406,WB,6
8811,WA,6
8812,WB,4
8883,WA,3
12532,WA,6
11100,WB,4
8345,WA,4
9359,WB,5
9128,WB,6
11650,WB,5
8588,WA,4
11652,WB,5
11653,WB,5
13422,WA,2
13423,WB,3
13369,WA,5
6610,WB,5
6611,WA,2
8565,WA,5
8581,WA,4
8582,WB,2
12012,WA,3
12080,WB,2
8995,WB,2
8996,WB,3
8997,WA,2
10734,WB,3
10115,WB,3
10071,WB,5
11963,WA,3
11647,WB,5
10925,WB,2
10779,WB,4
15020,WB,2
15022,WA,2
14352,WB,5
14842,WA,4
14644,WA,2
14645,WA,3
14646,WB,3
14647,WA,2
13504,WB,4
13505,WA,5
13515,WA,6
13714,WA,2
8156,WA,5
41520,WB,3
41505,WA,2
7846,WB,4
9702,WA,5
9946,WB,2
9947,WA,6
6394,WA,6
6629,WA,6
6630,WB,6
6631,WB,5
6735,WB,5
6736,WA,6
6738,WB,4
6179,WA,4
8993,WB,4
8200,WB,2
10426,WA,6
13612,WB,3
13674,WB,6
8755,WA,2
11265,WB,2
11267,WB,3
11002,WA,3
11700,WB,3
8074,WA,3
8738,WA,3
8739,WA,2
8011,WB,3
11661,WA,5
11662,WA,4
11419,WB,2
11420,WA,4
11510,WB,3
11991,WB,6
11992,WB,3
11499,WA,5
13226,WA,3
13227,WB,2
13229,WA,5
10209,WA,5
10709,WB,5
10208,WA,6
6688,WA,6
7312,WA,5
6516,WB,4
6517,WB,5
6788,WB,5
9197,WB,2
6846,WB,2
6847,WA,2
9210,WB,5
9215,WA,5
9957,WB,6
9213,WB,4
6541,WA,4
9853,WB,6
9856,WB,6
9069,WA,4
9287,WA,3
9289,WA,2
9290,WA,4
6793,WA,6
9973,WA,5
9974,WB,2
8035,WA,6
8677,WA,3
8678,WB,3
8679,WA,5
8681,WA,6
8682,WB,4
9277,WA,4
11788,WB,3
11790,WA,2
11791,WA,2
8932,WA,3
11702,WA,3
10474,WB,2
10475,WA,2
10164,WA,3
10168,WA,2
10169,WB,2
10171,WA,3
10677,WA,2
10711,WA,4
10113,WA,6
10114,WB,4
14997,WB,4
11147,WB,3
11148,WB,3
11149,WA,4
10086,WA,2
10530,WA,4
7772,WA,3
7067,WA,2
11837,WB,6
7065,WA,6
7589,WA,3
7590,WA,4
7594,WB,6
7319,WA,2
7320,WA,5
7085,WA,3
6398,WA,6
6943,WA,3
9071,WB,2
9525,WA,2
9526,WB,2
9527,WA,3
9528,WB,4
8782,WB,2
8848,WA,4
7993,WB,2
7994,WB,4
8808,WB,4
8008,WB,4
11487,WA,2
11488,WB,2
10752,WB,3
11875,WB,5
11019,WA,6
10551,WB,2
15945,WA,5
15946,WA,5
10694,WA,3
10695,WB,4
10697,WB,2
10042,WB,5
10043,WA,2
10516,WA,3
10345,WA,3
10346,WB,4
10347,WA,3
13566,WA,4
7583,WB,2
8963,WB,4
9617,WA,4
9618,WB,2
8448,WA,6
8263,WB,5
8526,WB,5
9774,WB,6
9776,WA,6
9042,WB,5
13370,WB,3
13371,WA,5
13372,WB,2
13611,WB,5
9642,WB,4
11877,WB,2
12031,WB,6
10533,WB,5
10536,WB,4
10537,WB,2
10538,WB,6
11937,WB,2
11938,WA,5
8920,WB,6
8922,WB,4
10216,WB,2
14996,WA,3
11505,WA,2
11506,WA,6
11507,WA,6
7018,WB,6
7460,WB,6
7461,WB,4
7008,WA,6
7009,WB,6
7010,WB,4
7778,WA,6
6220,WA,4
8160,WA,5
8161,WB,6
8163,WB,2
8164,WB,5
8165,WA,4
8180,WA,5
11620,WA,6
8950,WA,5
8952,WB,6
8953,WB,2
8966,WA,2
11995,WB,2
11996,WB,2
11551,WB,4
11553,WB,6
11648,WA,2
11195,WA,3
11197,WB,2
13187,WB,3
9922,WB,2
11827,WA,4
11828,WA,5
14096,WB,2
11022,WA,6
13777,WB,2
11860,WA,2
11859,WA,3
11557,WB,6
6376,WB,3
6377,WB,6
9732,WA,3
9961,WA,5
9729,WA,5
8181,WB,3
8182,WA,3
13420,WA,6
8169,WB,2
8878,WZ,2;3;4;5;6
11093,WA,5
11096,WA,3
11268,WB,2
9144,WB,3
8528,WB,3
8540,WA,4
13350,WA,4
13351,WA,6
13352,WB,4
11657,WA,2
13415,WA,4
13472,WA,2
13473,WA,6
13475,WB,3
13476,WA,3
13467,WB,2
13686,WA,2
14018,WA,4
10572,WB,2
14089,WB,6
13963,WB,5
6389,WA,2
7046,WB,4
7047,WB,4
7633,WA,4
12842,WB,4
6580,WA,5
6581,WA,6
9672,WA,5
9673,WB,2
9674,WA,4
8655,WA,6
8906,WA,4
8585,WA,6
8586,WA,4
14094,WB,4
10823,WB,5
11542,WA,3
11940,WB,6
11941,WA,6
9550,WB,4
9605,WB,6
9125,WA,5
6300,WB,3
6302,WA,4
6303,WA,3
9529,WA,5
9183,WB,2
9187,WA,3
11908,WA,3
11581,WB,2
11583,WB,3
11584,WB,3
10365,WB,3
7800,WA,6
6390,WA,4
5731,WA,3
5733,WA,4
5935,WB,3
5488,WA,3
5470,WB,6
9346,WA,5
9347,WA,2
9350,WB,5
6273,WA,6
6692,WA,3
9068,WB,4
8869,WA,4
8467,WA,3
11942,WB,5
11943,WA,5
11944,WA,5
11945,WB,4
11946,WA,3
11947,WA,4
9913,WA,5
9914,WB,6
9915,WB,6
8951,WA,2
10788,WA,6
11503,WA,4
11250,WA,3
11313,WB,2
11561,WA,3
10367,WA,4
10369,WA,4
10327,WB,2
10328,WA,2
10329,WA,2
10331,WA,3
10332,WA,4
10336,WB,5
13840,WB,5
10083,WA,2
13831,WB,2
16120,WB,4
7280,WB,2
7281,WA,2
7770,WB,3
11982,WA,2
11983,WA,2
11984,WA,2
12079,WA,2
11389,WB,3
11468,WA,5
12019,WB,5
12020,WA,3
12021,WA,4
10457,WB,6
10458,WA,2
9626,WB,6
9627,WB,6
9628,WA,3
8179,WA,2
10353,WB,4
13303,WB,3
13306,WB,2
13307,WA,2
10392,WA,4
10261,WA,3
11053,WB,6
11054,WB,3
11055,WB,4
7836,WA,5
7251,WA,4
7546,WA,4
8676,WB,5
6262,WB,4
9567,WA,4
6366,WB,5
4218,WA,3
4560,WA,5
6364,WB,4
6367,WA,6
6368,WA,3
6431,WA,2
9461,WA,3
9708,WB,2
6165,WA,4
8073,WB,2
9629,WA,6
8546,WB,4
8547,WA,5
9093,WA,4
9924,WB,4
9339,WA,5
9340,WA,2
9341,WB,4
9342,WB,2
9751,WB,4
9303,WB,4
9304,WB,3
9305,WB,2
9160,WB,6
10849,WB,3
10851,WA,4
8583,WB,6
8948,WA,6
8895,WB,3
8618,WB,2
8619,WB,5
8449,WA,5
9885,WB,2
8343,WA,4
9163,WA,4
9387,WB,2
11429,WA,3
8757,WA,6
11681,WB,6
11682,WA,2
11212,WA,3
11213,WB,2
11214,WB,3
11216,WA,5
9566,WA,6
9571,WB,3
9585,WB,6
9603,WB,5
9604,WB,4
9220,WB,2
6345,WB,5
8010,WB,5
8770,WA,4
8771,WA,3
8214,WA,5
6567,WA,3
6556,WA,4
9094,WB,4
9962,WB,3
9963,WB,5
9925,WB,2
9926,WB,6
9929,WB,5
9901,WA,3
9902,WB,4
9157,WA,2
10678,WA,2
10344,WA,4
10971,WB,2
9136,WA,4
9137,WB,4
8436,WA,6
8897,WB,3
8881,WA,6
8882,WA,4
9632,WA,6
13461,WA,2
13462,WA,4
11104,WB,2
11414,WB,2
11415,WA,4
11417,WA,2
10673,WZ,2;3;4;5;6
10927,WB,4
13819,WA,3
15798,WA,5
16118,WB,2
11219,WA,4
13745,WA,6
12584,WB,4
12585,WB,4
12586,WB,3
13257,WB,4
13550,WA,4
9483,WB,4
6187,WB,4
6444,WB,2
6445,WB,4
6446,WB,3
6100,WB,4
6557,WA,6
6558,WB,3
6560,WA,6
9769,WB,4
9823,WB,5
9795,WB,6
6054,WA,5
6055,WA,4
6056,WB,4
10191,WB,6
10192,WB,6
11182,WA,4
11183,WB,3
10430,WB,2
10431,WA,2
10893,WB,5
10894,WB,2
11209,WA,3
11377,WB,2
10485,WB,4
10739,WB,3
10740,WA,5
10742,WA,6
10743,WA,5
10745,WB,3
10844,WA,6
14084,WB,6
14081,WA,6
14082,WA,3
16119,WA,2
12319,WB,6
12320,WB,2
10127,WB,4
10398,WB,2
10399,WA,4
10407,WB,6
10403,WA,2
10405,WA,4
10406,WB,5
8521,WA,4
8522,WA,6
8523,WA,3
8524,WB,4
9846,WB,2
7316,WB,4
7317,WB,4
7563,WB,4
7564,WB,2
6430,WA,2
6684,WA,5
6685,WA,6
6758,WA,2
8427,WA,4
8675,WB,5
14020,WA,6
10804,WB,6
12258,WB,5
10805,WB,6
15540,WA,6
15541,WB,4
11570,WB,2
12338,WA,4
12339,WB,2
10848,WB,6
10845,WB,6
10846,WB,3
10847,WA,6
11558,WA,5
10479,WB,6
10480,WA,6
10726,WB,6
10727,WB,5
11521,WA,2
13841,WA,3
13842,WA,5
15935,WA,2
10075,WA,4
10950,WA,6
11073,WB,6
10255,WA,3
10257,WB,2
10259,WA,3
9787,WB,5
9788,WA,5
9789,WB,2
9793,WB,5
9794,WB,4
9086,WA,2
9942,WA,6
9944,WB,2
6059,WA,5
6845,WB,6
9975,WA,4
9976,WB,2
9196,WB,4
9988,WB,2
13835,WB,2
9691,WB,5
9692,WA,3
9997,WA,2
11063,WB,4
11064,WA,2
11065,WB,4
11068,WB,3
13948,WA,6
13949,WA,3
13280,WA,3
13281,WA,4
6137,WA,6
8039,WA,5
8745,WA,5
8746,WB,4
9646,WA,3
9647,WB,2
11223,WB,2
11524,WA,5
11526,WB,2
11957,WA,6
14397,WB,2
14398,WB,6
15230,WA,3
15231,WB,2
17336,WA,2
9597,WA,3
6353,WB,6
6339,WB,4
13597,WA,2
15346,WB,6
13780,WB,3
13870,WA,2
10913,WA,2
14123,WB,2
10916,WB,2
10917,WA,6
10918,WA,5
10919,WB,5
10920,WA,2
6680,WA,3
6682,WB,6
8356,WB,5
8054,WB,2
8468,WB,5
8210,WB,6
8213,WB,5
9999,WA,3
10001,WA,5
9613,WA,6
9858,WB,5
9610,WB,3
9612,WB,5
9614,WA,6
9248,WA,3
8872,WA,5
8071,WB,4
11663,WB,5
8453,WB,2
8454,WB,5
8455,WB,2
8251,WB,6
11261,WB,4
11262,WB,3
11162,WA,3
10605,WB,2
10857,WA,3
10858,WB,4
10341,WB,5
10860,WA,5
10862,WB,6
13342,WB,6
10334,WB,6
10339,WA,3
10875,WB,4
10878,WB,5
11076,WB,5
14048,WA,5
10819,WB,2
11030,WA,3
14050,WA,5
13779,WA,5
13782,WA,5
13784,WB,2
6378,WA,6
6612,WB,6
10014,WA,6
10016,WB,2
10017,WA,5
8435,WB,5
11833,WA,3
12074,WA,6
8089,WA,4
8091,WB,2
8092,WA,4
9249,WB,4
9916,WA,6
9917,WA,3
9919,WA,4
8553,WB,4
8554,WA,4
8810,WA,2
8463,WB,4
11710,WA,3
11711,WA,5
11565,WZ,2;3;4;5;6
11177,WA,5
8252,WA,2
8593,WA,4
8188,WB,2
11229,WA,2
11231,WA,2
11232,WA,2
11665,WA,3
11667,WZ,2;3;4;5;6
10262,WB,5
10263,WA,5
8139,WB,2
10478,WA,3
10304,WA,3
10306,WA,5
10279,WB,5
10280,WB,4
10281,WB,6
10284,WA,4
10285,WA,2
10557,WA,5
11909,WB,2
7482,WA,2
7483,WA,2
7735,WA,5
7278,WB,4
7279,WA,3
6385,WA,5
12075,WA,2
11831,WB,5
12076,WA,4
12077,WB,5
11511,WB,2
11392,WA,6
11394,WA,3
11395,WB,6
8817,WA,4
10852,WA,2
10929,WA,2
10930,WB,3
11158,WA,4
11160,WA,3
11198,WB,4
8925,WB,2
8926,WA,5
8927,WB,2
8928,WB,4
8929,WB,6
8931,WA,6
6607,WA,3
6608,WA,4
6609,WB,4
15422,WB,4
18019,WA,3
18541,WA,2
18542,WA,4
15521,WA,3
13993,WA,3
13238,WB,2
13989,WA,6
13991,WA,6
13486,WB,6
13487,WA,6
10446,WB,2
10447,WA,3
10448,WA,6
8813,WA,2
9357,WA,3
8866,WB,2
8980,WB,3
8981,WA,4
10196,WA,4
9580,WB,2
9122,WA,4
9123,WA,5
9124,WA,3
9482,WA,3
9198,WA,2
9199,WB,2
9202,WB,2
9175,WB,6
9543,WB,4
9545,WA,2
9546,WB,4
9547,WB,2
9548,WA,4
8956,WA,2
8957,WA,3
8295,WB,6
8190,WB,4
11107,WB,4
8079,WB,4
8122,WA,6
8124,WB,4
8126,WA,6
8358,WB,3
15423,WB,2
15424,WB,5
14805,WB,6
14806,WB,2
11449,WA,4
17872,WB,4
17875,WA,6
17877,WA,5
12552,WA,6
12859,WA,3
13326,WA,2
13327,WB,3
10675,WB,4
10926,WA,2
10676,WB,2
